artist,language,position,title,week,year
Mikael Gabriel,Finnish,10,Oli Aikoi,34,2020
Cardi B,English,11,Wap (Feat. Megan Thee Stallion),34,2020
Gasellit,Finnish,12,Kuvittele Meidät Siellä,34,2020
Kube,Finnish,13,100,34,2020
"Gettomasa,lauri Haav,shrty",Finnish,14,Flanellei,34,2020
Twocolors,English,15,Lovefool,34,2020
Elias Kaskinen,Finnish,16,Beibe,34,2020
"Juice Wrld,the Weeknd",English,17,Smile (With The Weeknd),34,2020
ABREU,Finnish,18,Lusikat,34,2020
"Lukas Leon, Nelli Matula",Finnish,19,Kato (Feat. Nelli Matula),34,2020
"Tume, Matt Coil",Finnish,20,R-I-K-A-S (Kultachain),34,2020
William,Finnish,1,Penelope (Feat. Clever),35,2020
BEHM,Finnish,2,Frida,35,2020
Erika Vikman,Finnish,3,Syntisten Pöytä,35,2020
Cardi B,English,4,Wap (Feat. Megan Thee Stallion),35,2020
Ava Max,English,5,Who's Laughing Now,35,2020
"Cledos, Gettomasa",Finnish,6,Kilo (Feat. Gettomasa),35,2020
Arttu Wiskari,Finnish,7,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),35,2020
"Jawsh 685,jason Derulo",English,8,Savage Love (Laxed - Siren Beat),35,2020
The Weeknd,English,9,Blinding Lights,35,2020
Mikael Gabriel,Finnish,10,Oli Aikoi,35,2020
Dababy,English,11,Rockstar (Feat. Roddy Ricch),35,2020
Kube,Finnish,12,100,35,2020
BTS,English,13,Dynamite,35,2020
Elias Kaskinen,Finnish,14,Beibe,35,2020
Gasellit,Finnish,15,Kuvittele Meidät Siellä,35,2020
Tate Mcrae,English,16,You Broke Me First,35,2020
Jason Derulo,Indonesian,17,Take You Dancing,35,2020
"Gettomasa,lauri Haav,shrty",Finnish,18,Flanellei,35,2020
Twocolors,English,19,Lovefool,35,2020
BEHM,Finnish,20,Hei Rakas,35,2020
William,Finnish,1,Penelope (Feat. Clever),36,2020
BEHM,Finnish,2,Frida,36,2020
24Kgoldn,English,3,Mood (Feat. Iann Dior),36,2020
Cardi B,English,4,Wap (Feat. Megan Thee Stallion),36,2020
Erika Vikman,Finnish,5,Syntisten Pöytä,36,2020
Arttu Wiskari,Finnish,6,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),36,2020
Ava Max,English,7,Who's Laughing Now,36,2020
"Cledos, Gettomasa",Finnish,8,Kilo (Feat. Gettomasa),36,2020
"Jawsh 685,jason Derulo",English,9,Savage Love (Laxed - Siren Beat),36,2020
The Weeknd,English,10,Blinding Lights,36,2020
Kube,Finnish,11,100,36,2020
Arttu Wiskari,Finnish,12,Nokkahuilu,36,2020
Tate Mcrae,English,13,You Broke Me First,36,2020
Mikael Gabriel,Finnish,14,Oli Aikoi,36,2020
Dababy,English,15,Rockstar (Feat. Roddy Ricch),36,2020
Jason Derulo,Indonesian,16,Take You Dancing,36,2020
Elias Kaskinen,Finnish,17,Beibe,36,2020
BEHM,Finnish,18,Hei Rakas,36,2020
Conan Gray,English,19,Heather,36,2020
Gasellit,Finnish,20,Kuvittele Meidät Siellä,36,2020
William,Finnish,1,Penelope (Feat. Clever),37,2020
BEHM,Finnish,2,Frida,37,2020
24Kgoldn,English,3,Mood (Feat. Iann Dior),37,2020
William,Finnish,4,Kopiokissa,37,2020
Cardi B,English,5,Wap (Feat. Megan Thee Stallion),37,2020
Erika Vikman,Finnish,6,Syntisten Pöytä,37,2020
Arttu Wiskari,Finnish,7,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),37,2020
Tate Mcrae,English,8,You Broke Me First,37,2020
Kube,Finnish,9,100,37,2020
Ava Max,English,10,Who's Laughing Now,37,2020
"Jawsh 685,jason Derulo",English,11,Savage Love (Laxed - Siren Beat),37,2020
The Weeknd,English,12,Blinding Lights,37,2020
Conan Gray,English,13,Heather,37,2020
Mikael Gabriel,Finnish,14,Oli Aikoi,37,2020
Arttu Wiskari,Finnish,15,Nokkahuilu,37,2020
Jason Derulo,Indonesian,16,Take You Dancing,37,2020
"Cledos, Gettomasa",Finnish,17,Kilo (Feat. Gettomasa),37,2020
Elias Kaskinen,Finnish,18,Beibe,37,2020
Dababy,English,19,Rockstar (Feat. Roddy Ricch),37,2020
William,Finnish,20,Sama Poika (Feat. Sexmane),37,2020
William,Finnish,1,Penelope (Feat. Clever),38,2020
William,Finnish,2,Kopiokissa,38,2020
BEHM,Finnish,3,Frida,38,2020
24Kgoldn,English,4,Mood (Feat. Iann Dior),38,2020
Cardi B,English,5,Wap (Feat. Megan Thee Stallion),38,2020
Gettomasa,Finnish,6,Kaksovine,38,2020
IBE,Finnish,7,Molemmat,38,2020
Erika Vikman,Finnish,8,Syntisten Pöytä,38,2020
"Gettomasa,lauri Haav,shrty",Finnish,9,Flanellei,38,2020
Apulanta,Finnish,10,60 Uutta Ongelmaa,38,2020
Tate Mcrae,English,11,You Broke Me First,38,2020
Arttu Wiskari,Finnish,12,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),38,2020
Gettomasa,Finnish,13,Houkutukset,38,2020
Kube,Finnish,14,100,38,2020
Jason Derulo,Indonesian,15,Take You Dancing,38,2020
The Weeknd,English,16,Blinding Lights,38,2020
Gettomasa,Finnish,17,Isi,38,2020
IBE,Finnish,18,Sateenkaarenpää,38,2020
"Jawsh 685,jason Derulo",English,19,Savage Love (Laxed - Siren Beat),38,2020
Mikael Gabriel,Finnish,20,Oli Aikoi,38,2020
BEHM,Finnish,1,Frida,39,2020
BEHM,Finnish,2,Lupaan,39,2020
William,Finnish,3,Penelope (Feat. Clever),39,2020
BEHM,Finnish,4,Päästä Varpaisiin,39,2020
BEHM,Finnish,5,Minä Vai Maailma (Feat. Keko Salata),39,2020
BEHM,Finnish,6,Hei Rakas,39,2020
BEHM,Finnish,7,Yhtä Vaille Kaksi,39,2020
BEHM,Finnish,8,Tivolit,39,2020
24Kgoldn,English,9,Mood (Feat. Iann Dior),39,2020
William,Finnish,10,Kopiokissa,39,2020
BEHM,Finnish,11,Unia,39,2020
BEHM,Finnish,12,Apokalyptinen Häpeä,39,2020
Cardi B,English,13,Wap (Feat. Megan Thee Stallion),39,2020
Erika Vikman,Finnish,14,Syntisten Pöytä,39,2020
BEHM,Finnish,15,Riipun,39,2020
IBE,Finnish,16,Molemmat,39,2020
"Internet Money,gunna,don Toliver",English,17,Lemonade,39,2020
Tate Mcrae,English,18,You Broke Me First,39,2020
Gettomasa,Finnish,19,Kaksovine,39,2020
Arttu Wiskari,Finnish,20,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),39,2020
BEHM,Finnish,1,Frida,40,2020
BEHM,Finnish,2,Lupaan,40,2020
William,Finnish,3,Penelope (Feat. Clever),40,2020
BEHM,Finnish,4,Päästä Varpaisiin,40,2020
BEHM,Finnish,5,Hei Rakas,40,2020
BEHM,Finnish,6,Minä Vai Maailma (Feat. Keko Salata),40,2020
24Kgoldn,English,7,Mood (Feat. Iann Dior),40,2020
BEHM,Finnish,8,Tivolit,40,2020
William,Finnish,9,Kopiokissa,40,2020
Evelina,Finnish,10,Dna,40,2020
BEHM,Finnish,11,Yhtä Vaille Kaksi,40,2020
Cardi B,English,12,Wap (Feat. Megan Thee Stallion),40,2020
Erika Vikman,Finnish,13,Syntisten Pöytä,40,2020
Elastinen,Finnish,14,Suutele Suulle,40,2020
BEHM,Finnish,15,Apokalyptinen Häpeä,40,2020
BEHM,Finnish,16,Unia,40,2020
"Internet Money,gunna,don Toliver",English,17,Lemonade,40,2020
Tate Mcrae,English,18,You Broke Me First,40,2020
BEHM,Finnish,19,Riipun,40,2020
Arttu Wiskari,Finnish,20,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),40,2020
William,Finnish,1,Penelope (Feat. Clever),41,2020
BEHM,Finnish,2,Frida,41,2020
BEHM,Finnish,3,Lupaan,41,2020
BEHM,Finnish,4,Päästä Varpaisiin,41,2020
24Kgoldn,English,5,Mood (Feat. Iann Dior),41,2020
BEHM,Finnish,6,Hei Rakas,41,2020
William,Finnish,7,Kopiokissa,41,2020
BEHM,Finnish,8,Minä Vai Maailma (Feat. Keko Salata),41,2020
Cardi B,English,9,Wap (Feat. Megan Thee Stallion),41,2020
BEHM,Finnish,10,Tivolit,41,2020
Gasellit,Finnish,11,Disko,41,2020
Erika Vikman,Finnish,12,Syntisten Pöytä,41,2020
"Internet Money,gunna,don Toliver",English,13,Lemonade,41,2020
Elastinen,Finnish,14,Suutele Suulle,41,2020
BEHM,Finnish,15,Yhtä Vaille Kaksi,41,2020
Tate Mcrae,English,16,You Broke Me First,41,2020
Evelina,Finnish,17,Dna,41,2020
BEHM,Finnish,18,Apokalyptinen Häpeä,41,2020
Kube,Finnish,19,100,41,2020
Arttu Wiskari,Finnish,20,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),41,2020
William,Finnish,1,Penelope (Feat. Clever),42,2020
BEHM,Finnish,2,Frida,42,2020
Haloo Helsinki!,Finnish,3,Lady Domina,42,2020
BEHM,Finnish,4,Lupaan,42,2020
24Kgoldn,English,5,Mood (Feat. Iann Dior),42,2020
BEHM,Finnish,6,Päästä Varpaisiin,42,2020
BEHM,Finnish,7,Hei Rakas,42,2020
Cardi B,English,8,Wap (Feat. Megan Thee Stallion),42,2020
William,Finnish,9,Kopiokissa,42,2020
"Internet Money,gunna,don Toliver",English,10,Lemonade,42,2020
Erika Vikman,Finnish,11,Syntisten Pöytä,42,2020
BEHM,Finnish,12,Tivolit,42,2020
Gasellit,Finnish,13,Disko,42,2020
BEHM,Finnish,14,Minä Vai Maailma (Feat. Keko Salata),42,2020
Tate Mcrae,English,15,You Broke Me First,42,2020
STIG,Finnish,16,Kuka On Se Oikea (Vain Elämää Kausi 11),42,2020
Pop Smoke,English,17,What You Know Bout Love,42,2020
"Tinze, Jannika B, Yayo",Finnish,18,Baebae,42,2020
Arttu Wiskari,Finnish,19,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),42,2020
Elastinen,Finnish,20,Suutele Suulle,42,2020
William,Finnish,1,Penelope (Feat. Clever),43,2020
BEHM,Finnish,2,Frida,43,2020
24Kgoldn,English,3,Mood (Feat. Iann Dior),43,2020
Haloo Helsinki!,Finnish,4,Lady Domina,43,2020
BEHM,Finnish,5,Lupaan,43,2020
STIG,Finnish,6,Kuka On Se Oikea (Vain Elämää Kausi 11),43,2020
BEHM,Finnish,7,Päästä Varpaisiin,43,2020
"Internet Money,gunna,don Toliver",English,8,Lemonade,43,2020
BEHM,Finnish,9,Hei Rakas,43,2020
Cardi B,English,10,Wap (Feat. Megan Thee Stallion),43,2020
William,Finnish,11,Kopiokissa,43,2020
Erika Vikman,Finnish,12,Syntisten Pöytä,43,2020
Tate Mcrae,English,13,You Broke Me First,43,2020
Pop Smoke,English,14,What You Know Bout Love,43,2020
BEHM,Finnish,15,Tivolit,43,2020
Reino Nordin,Finnish,16,Kato Mitä Sä Teit (Vain Elämää Kausi 11),43,2020
Reino Nordin,Finnish,17,Sinä Vain (Vain Elämää Kausi 11),43,2020
Arttu Wiskari,Finnish,18,Tässäkö Tää Oli? (Feat. Leavings-Orkesteri),43,2020
Jannika B,Finnish,19,Kuusi Kuuta Ja Saturnuksen Renkaat - Vain Elämää Kausi 11,43,2020
Kube,Finnish,20,100,43,2020
William,Finnish,1,Penelope (Feat. Clever),44,2020
BEHM,Finnish,2,Frida,44,2020
24Kgoldn,English,3,Mood (Feat. Iann Dior),44,2020
Haloo Helsinki!,Finnish,4,Lady Domina,44,2020
BEHM,Finnish,5,Lupaan,44,2020
"Internet Money,gunna,don Toliver",English,6,Lemonade,44,2020
Ariana Grande,English,7,Positions,44,2020
Reino Nordin,Finnish,8,Sinä Vain (Vain Elämää Kausi 11),44,2020
Cardi B,English,9,Wap (Feat. Megan Thee Stallion),44,2020
BEHM,Finnish,10,Hei Rakas,44,2020
BEHM,Finnish,11,Päästä Varpaisiin,44,2020
Tate Mcrae,English,12,You Broke Me First,44,2020
"Justin Bieber, Benny Blanco",English,13,Lonely (With Benny Blanco),44,2020
Pop Smoke,English,14,What You Know Bout Love,44,2020
Erika Vikman,Finnish,15,Syntisten Pöytä,44,2020
William,Finnish,16,Kopiokissa,44,2020
BEHM,Finnish,17,Tivolit,44,2020
Pihlaja,Finnish,18,Pojat (Feat. Yeboyah),44,2020
Jason Derulo,Indonesian,19,Take You Dancing,44,2020
STIG,Finnish,20,Kuka On Se Oikea (Vain Elämää Kausi 11),44,2020
William,Finnish,1,Penelope (Feat. Clever),45,2020
BEHM,Finnish,2,Frida,45,2020
STIG,Finnish,3,Kuningaskobra - Vain Elämää Kausi 11,45,2020
24Kgoldn,English,4,Mood (Feat. Iann Dior),45,2020
Haloo Helsinki!,Finnish,5,Lady Domina,45,2020
"Justin Bieber, Benny Blanco",English,6,Lonely (With Benny Blanco),45,2020
Ariana Grande,English,7,Positions,45,2020
"Internet Money,gunna,don Toliver",English,8,Lemonade,45,2020
BEHM,Finnish,9,Lupaan,45,2020
Herra Ylppö,Finnish,10,"Leipää, Lempee, Lämpöö - Vain Elämää Kausi 11",45,2020
Cardi B,English,11,Wap (Feat. Megan Thee Stallion),45,2020
BEHM,Finnish,12,Hei Rakas,45,2020
Erika Vikman,Finnish,13,Syntisten Pöytä,45,2020
Tate Mcrae,English,14,You Broke Me First,45,2020
William,Finnish,15,Kopiokissa,45,2020
Pop Smoke,English,16,What You Know Bout Love,45,2020
BEHM,Finnish,17,Päästä Varpaisiin,45,2020
Reino Nordin,Finnish,18,Sinä Vain (Vain Elämää Kausi 11),45,2020
Jason Derulo,Indonesian,19,Take You Dancing,45,2020
Pihlaja,Finnish,20,Pojat (Feat. Yeboyah),45,2020
STIG,Finnish,1,Kuningaskobra - Vain Elämää Kausi 11,46,2020
William,Finnish,2,Penelope (Feat. Clever),46,2020
BEHM,Finnish,3,Frida,46,2020
"nublu, Mikael Gabriel",Estonian,4,Universum,46,2020
24Kgoldn,English,5,Mood (Feat. Iann Dior),46,2020
Haloo Helsinki!,Finnish,6,Lady Domina,46,2020
"Justin Bieber, Benny Blanco",English,7,Lonely (With Benny Blanco),46,2020
"Internet Money,gunna,don Toliver",English,8,Lemonade,46,2020
Mariska,Finnish,9,Mariskalaatio - Vain Elämää Kausi 11,46,2020
BEHM,Finnish,10,Lupaan,46,2020
BEHM,Finnish,11,Hei Rakas,46,2020
Tate Mcrae,English,12,You Broke Me First,46,2020
Herra Ylppö,Finnish,13,"Leipää, Lempee, Lämpöö - Vain Elämää Kausi 11",46,2020
Cardi B,English,14,Wap (Feat. Megan Thee Stallion),46,2020
William,Finnish,15,Kopiokissa,46,2020
Erika Vikman,Finnish,16,Syntisten Pöytä,46,2020
Ariana Grande,English,17,Positions,46,2020
Pop Smoke,English,18,What You Know Bout Love,46,2020
BEHM,Finnish,19,Päästä Varpaisiin,46,2020
Reino Nordin,Finnish,20,Niks Ja Naks (Vain Elämää Kausi 11),46,2020
Jannika B,Finnish,1,Pyyntö - Vain Elämää Kausi 11,47,2020
Billie Eilish,English,2,Therefore I Am,47,2020
STIG,Finnish,3,Kuningaskobra - Vain Elämää Kausi 11,47,2020
"nublu, Mikael Gabriel",Estonian,4,Universum,47,2020
BEHM,Finnish,5,Frida,47,2020
William,Finnish,6,Penelope (Feat. Clever),47,2020
24Kgoldn,English,7,Mood (Feat. Iann Dior),47,2020
Haloo Helsinki!,Finnish,8,Lady Domina,47,2020
"Justin Bieber, Benny Blanco",English,9,Lonely (With Benny Blanco),47,2020
"Internet Money,gunna,don Toliver",English,10,Lemonade,47,2020
Mariska,Finnish,11,Mariskalaatio - Vain Elämää Kausi 11,47,2020
Reino Nordin,Finnish,12,Niks Ja Naks (Vain Elämää Kausi 11),47,2020
"Elastinen,f",Finnish,13,Uusia Muistoi,47,2020
STIG,Finnish,14,Pienen Pojan Elämää (Vain Elämää Kausi 11),47,2020
BEHM,Finnish,15,Lupaan,47,2020
Samu Haber,Finnish,16,Enkelten Kaupunki,47,2020
BEHM,Finnish,17,Hei Rakas,47,2020
Tate Mcrae,English,18,You Broke Me First,47,2020
Erika Vikman,Finnish,19,Syntisten Pöytä,47,2020
Ariana Grande,English,20,Positions,47,2020
Jannika B,Finnish,1,Pyyntö - Vain Elämää Kausi 11,48,2020
Billie Eilish,English,2,Therefore I Am,48,2020
BEHM,Finnish,3,Frida,48,2020
William,Finnish,4,Penelope (Feat. Clever),48,2020
"nublu, Mikael Gabriel",Estonian,5,Universum,48,2020
Ellinoora,Finnish,6,Dinosauruksii,48,2020
"Herra Ylppö, Yeboyah",Finnish,7,Minä Liityin Sinuun - Vain Elämää Kausi 11,48,2020
24Kgoldn,English,8,Mood (Feat. Iann Dior),48,2020
STIG,Finnish,9,Kuningaskobra - Vain Elämää Kausi 11,48,2020
STIG,Finnish,10,Kukkurukuu (Feat. Yona) [Vain Elämää Kausi 11],48,2020
STIG,Finnish,11,Pienen Pojan Elämää (Vain Elämää Kausi 11),48,2020
"Justin Bieber, Benny Blanco",English,12,Lonely (With Benny Blanco),48,2020
"Internet Money,gunna,don Toliver",English,13,Lemonade,48,2020
Haloo Helsinki!,Finnish,14,Lady Domina,48,2020
BEHM,Finnish,15,Lupaan,48,2020
BEHM,Finnish,16,Hei Rakas,48,2020
Ariana Grande,English,17,Positions,48,2020
Reino Nordin,Finnish,18,Älä Peitä Mun Aurinkoo (Vain Elämää Kausi 11),48,2020
Pyrythekid,Finnish,19,Epäkohtelias (Feat. Axel Kala & Gettomasa),48,2020
Tate Mcrae,English,20,You Broke Me First,48,2020
Gettomasa,Finnish,1,Veli Mä Vannon,49,2020
Jannika B,Finnish,2,Pyyntö - Vain Elämää Kausi 11,49,2020
BEHM,Finnish,3,Frida,49,2020
Billie Eilish,English,4,Therefore I Am,49,2020
"Herra Ylppö, Yeboyah",Finnish,5,Minä Liityin Sinuun - Vain Elämää Kausi 11,49,2020
William,Finnish,6,Penelope (Feat. Clever),49,2020
"nublu, Mikael Gabriel",Estonian,7,Universum,49,2020
Mariah Carey,English,8,All I Want For Christmas Is You,49,2020
24Kgoldn,English,9,Mood (Feat. Iann Dior),49,2020
Ellinoora,Finnish,10,Dinosauruksii,49,2020
STIG,Finnish,11,Kuningaskobra - Vain Elämää Kausi 11,49,2020
STIG,Finnish,12,Kukkurukuu (Feat. Yona) [Vain Elämää Kausi 11],49,2020
Wham!,English,13,Last Christmas,49,2020
"Internet Money,gunna,don Toliver",English,14,Lemonade,49,2020
"Miley Cyrus, Dua Lipa",English,15,Prisoner (Feat. Dua Lipa),49,2020
"Justin Bieber, Benny Blanco",English,16,Lonely (With Benny Blanco),49,2020
Haloo Helsinki!,Finnish,17,Lady Domina,49,2020
BEHM,Finnish,18,Hei Rakas,49,2020
BEHM,Finnish,19,Lupaan,49,2020
Ariana Grande,English,20,Positions,49,2020
Gettomasa,Finnish,1,Veli Mä Vannon,50,2020
BEHM,Finnish,2,Frida,50,2020
William,Finnish,3,Penelope (Feat. Clever),50,2020
Mariah Carey,English,4,All I Want For Christmas Is You,50,2020
Wham!,English,5,Last Christmas,50,2020
BEHM,Finnish,6,Hei Rakas,50,2020
Studio Killers,English,7,Jenny,50,2020
Billie Eilish,English,8,Therefore I Am,50,2020
Jannika B,Finnish,9,Pyyntö - Vain Elämää Kausi 11,50,2020
The Weeknd,English,10,Blinding Lights,50,2020
24Kgoldn,English,11,Mood (Feat. Iann Dior),50,2020
Haloo Helsinki!,Finnish,12,Joulun Kanssas Jaan (Feat. Cantores Minores),50,2020
"nublu, Mikael Gabriel",Estonian,13,Universum,50,2020
Ariana Grande,English,14,Santa Tell Me,50,2020
"Uniikki, Tuuli",Finnish,15,Ehjää,50,2020
Kube,Finnish,16,100,50,2020
BEHM,Finnish,17,Lupaan,50,2020
BEHM,Finnish,18,Tivolit,50,2020
Haloo Helsinki!,Finnish,19,Lady Domina,50,2020
"Herra Ylppö, Yeboyah",Finnish,20,Minä Liityin Sinuun - Vain Elämää Kausi 11,50,2020
BEHM,Finnish,1,Frida,51,2020
Mariah Carey,English,2,All I Want For Christmas Is You,51,2020
William,Finnish,3,Penelope (Feat. Clever),51,2020
Gettomasa,Finnish,4,Veli Mä Vannon,51,2020
Wham!,English,5,Last Christmas,51,2020
Haloo Helsinki!,Finnish,6,Joulun Kanssas Jaan (Feat. Cantores Minores),51,2020
"Uniikki, Tuuli",Finnish,7,Ehjää,51,2020
The Kid Laroi,English,8,Without You,51,2020
Studio Killers,English,9,Jenny,51,2020
Sia,English,10,Snowman,51,2020
Ariana Grande,English,11,Santa Tell Me,51,2020
BEHM,Finnish,12,Hei Rakas,51,2020
24Kgoldn,English,13,Mood (Feat. Iann Dior),51,2020
Suvi Teräsniska,Finnish,14,Tulkoon joulu,51,2020
"nublu, Mikael Gabriel",Estonian,15,Universum,51,2020
Billie Eilish,English,16,Therefore I Am,51,2020
Jannika B,Finnish,17,Pyyntö - Vain Elämää Kausi 11,51,2020
Katri Helena,Finnish,18,Joulumaa,51,2020
Lil Nas X,English,19,Holiday,51,2020
The Weeknd,English,20,Blinding Lights,51,2020
Sia,English,1,Snowman,52,2020
Mariah Carey,English,2,All I Want For Christmas Is You,52,2020
Wham!,English,3,Last Christmas,52,2020
Haloo Helsinki!,Finnish,4,Joulun Kanssas Jaan (Feat. Cantores Minores),52,2020
Ariana Grande,English,5,Santa Tell Me,52,2020
BEHM,Finnish,6,Frida,52,2020
Katri Helena,Finnish,7,Joulumaa,52,2020
Suvi Teräsniska,Finnish,8,Tulkoon joulu,52,2020
William,Finnish,9,Penelope (Feat. Clever),52,2020
The Kid Laroi,English,10,Without You,52,2020
Brenda Lee,English,11,Rockin' Around The Christmas Tree,52,2020
Vesa-Matti Loiri,Finnish,12,Sydämeeni joulun teen,52,2020
Gettomasa,Finnish,13,Veli Mä Vannon,52,2020
Michael Bublé,English,14,It's Beginning To Look A Lot Like Christmas,52,2020
Studio Killers,English,15,Jenny,52,2020
Antti Tuisku,Finnish,16,Lämmin Lumi Peittää Maan,52,2020
Dean Martin,English,17,Let It Snow! Let It Snow! Let It Snow!,52,2020
Justin Bieber,English,18,Mistletoe,52,2020
"nublu, Mikael Gabriel",Estonian,19,Universum,52,2020
"Uniikki, Tuuli",Finnish,20,Ehjää,52,2020
Antti Tuisku,Finnish,1,Treenaa,1,2021
William,Finnish,2,Penelope (Feat. Clever),1,2021
BEHM,Finnish,3,Frida,1,2021
The Kid Laroi,English,4,Without You,1,2021
The Weeknd,English,5,Blinding Lights,1,2021
Studio Killers,English,6,Jenny (I Wanna Ruin Our Friendship),1,2021
"nublu, Mikael Gabriel",Estonian,7,Universum,1,2021
Lil Nas X,English,8,Holiday,1,2021
24Kgoldn,English,9,Mood (Feat. Iann Dior),1,2021
BEHM,Finnish,10,Hei Rakas,1,2021
Gettomasa,Finnish,11,Veli Mä Vannon,1,2021
Haloo Helsinki!,Finnish,12,Lady Domina,1,2021
Cj,Latvian,13,Whoopty,1,2021
Billie Eilish,English,14,Therefore I Am,1,2021
Erika Vikman,Finnish,15,Syntisten Pöytä,1,2021
"Uniikki, Tuuli",Finnish,16,Ehjää,1,2021
"Internet Money,gunna,don Toliver",English,17,Lemonade,1,2021
Ellinoora,Finnish,18,Dinosauruksii,1,2021
Ed Sheeran,English,19,Afterglow,1,2021
Justin Bieber,English,20,Anyone,1,2021
The Kid Laroi,English,1,Without You,2,2021
Antti Tuisku,Finnish,2,Treenaa,2,2021
BEHM,Finnish,3,Frida,2,2021
William,Finnish,4,Penelope (Feat. Clever),2,2021
"nublu, Mikael Gabriel",Estonian,5,Universum,2,2021
Studio Killers,English,6,Jenny (I Wanna Ruin Our Friendship),2,2021
Lil Nas X,English,7,Holiday,2,2021
Cj,Latvian,8,Whoopty,2,2021
Justin Bieber,English,9,Anyone,2,2021
24Kgoldn,English,10,Mood (Feat. Iann Dior),2,2021
"Uniikki, Tuuli",Finnish,11,Ehjää,2,2021
Olivia Rodrigo,English,12,Drivers License,2,2021
Gettomasa,Finnish,13,Veli Mä Vannon,2,2021
BEHM,Finnish,14,Hei Rakas,2,2021
Billie Eilish,English,15,Therefore I Am,2,2021
The Weeknd,English,16,Blinding Lights,2,2021
Ellinoora,Finnish,17,Dinosauruksii,2,2021
Haloo Helsinki!,Finnish,18,Lady Domina,2,2021
Axel Kala,Finnish,19,Moni Meist,2,2021
Hvme,English,20,Goosebumps,2,2021
Olivia Rodrigo,English,1,Drivers License,3,2021
"Teflon Brothers, Pandora",Finnish,2,I Love You,3,2021
Viivi,Finnish,3,Lääke,3,2021
The Kid Laroi,English,4,Without You,3,2021
BEHM,Finnish,5,Frida,3,2021
William,Finnish,6,Penelope (Feat. Clever),3,2021
"nublu, Mikael Gabriel",Estonian,7,Universum,3,2021
Antti Tuisku,Finnish,8,Treenaa,3,2021
Studio Killers,English,9,Jenny (I Wanna Ruin Our Friendship),3,2021
Cj,Latvian,10,Whoopty,3,2021
Lil Nas X,English,11,Holiday,3,2021
"Uniikki, Tuuli",Finnish,12,Ehjää,3,2021
The Weeknd,English,13,Save Your Tears,3,2021
24Kgoldn,English,14,Mood (Feat. Iann Dior),3,2021
Melo,Finnish,15,E,3,2021
Billie Eilish,English,16,Therefore I Am,3,2021
Justin Bieber,English,17,Anyone,3,2021
BEHM,Finnish,18,Hei Rakas,3,2021
The Weeknd,English,19,Blinding Lights,3,2021
Ellinoora,Finnish,20,Dinosauruksii,3,2021
Olivia Rodrigo,English,1,Drivers License,4,2021
"Teflon Brothers, Pandora",Finnish,2,I Love You,4,2021
Viivi,Finnish,3,Lääke,4,2021
The Kid Laroi,English,4,Without You,4,2021
Blind Channel,English,5,Dark Side,4,2021
Ilta,Finnish,6,Kelle Mä Soitan,4,2021
BEHM,Finnish,7,Frida,4,2021
The Weeknd,English,8,Save Your Tears,4,2021
William,Finnish,9,Penelope (Feat. Clever),4,2021
"nublu, Mikael Gabriel",Estonian,10,Universum,4,2021
Studio Killers,English,11,Jenny (I Wanna Ruin Our Friendship),4,2021
"Figaro, Vesala",Finnish,12,Kaks Toisillemme Hellää,4,2021
Cj,Latvian,13,Whoopty,4,2021
"Uniikki, Tuuli",Finnish,14,Ehjää,4,2021
Tiesto,English,15,The Business,4,2021
Antti Tuisku,Finnish,16,Treenaa,4,2021
24Kgoldn,English,17,Mood (Feat. Iann Dior),4,2021
BEHM,Finnish,18,Hei Rakas,4,2021
Lil Nas X,English,19,Holiday,4,2021
Melo,Finnish,20,E,4,2021
Olivia Rodrigo,English,1,Drivers License,5,2021
"Teflon Brothers, Pandora",Finnish,2,I Love You,5,2021
Viivi,Finnish,3,Lääke,5,2021
The Kid Laroi,English,4,Without You,5,2021
Ilta,Finnish,5,Kelle Mä Soitan,5,2021
Nelli Matula,Finnish,6,Lelu,5,2021
The Weeknd,English,7,Save Your Tears,5,2021
BEHM,Finnish,8,Frida,5,2021
Costee,Finnish,9,Nuori Edelmann,5,2021
Blind Channel,English,10,Dark Side,5,2021
William,Finnish,11,Penelope (Feat. Clever),5,2021
"nublu, Mikael Gabriel",Estonian,12,Universum,5,2021
Studio Killers,English,13,Jenny (I Wanna Ruin Our Friendship),5,2021
Cj,Latvian,14,Whoopty,5,2021
Tiesto,English,15,The Business,5,2021
Masked Wolf,English,16,Astronaut In The Ocean,5,2021
"Figaro, Vesala",Finnish,17,Kaks Toisillemme Hellää,5,2021
24Kgoldn,English,18,Mood (Feat. Iann Dior),5,2021
BEHM,Finnish,19,Hei Rakas,5,2021
"Uniikki, Tuuli",Finnish,20,Ehjää,5,2021
Olivia Rodrigo,English,1,Drivers License,6,2021
"Teflon Brothers, Pandora",Finnish,2,I Love You,6,2021
The Weeknd,English,3,Save Your Tears,6,2021
The Kid Laroi,English,4,Without You,6,2021
Viivi,Finnish,5,Lääke,6,2021
