artist,language,position,title,week,year
Mabel,English,14,DON'T CALL ME UP,19,2019
Shawn Mendes,English,15,IF I CAN'T HAVE YOU,19,2019
Soppgirobygget,Norwegian,16,DOMEN 2019,19,2019
Broiler,English,17,DO IT,19,2019
Billie Eilish,English,18,BURY A FRIEND,19,2019
Jonas Brothers,English,19,SUCKER,19,2019
Ava Max,English,20,SWEET BUT PSYCHO,19,2019
Lars Vaular,Norwegian,21,KROPPSSPRÅK,19,2019
Lady Gaga,English,22,ALWAYS REMEMBER US THIS WAY,19,2019
Alan Walker,English,23,LONELY,19,2019
Billie Eilish,English,24,WHEN THE PARTY'S OVER,19,2019
Ina Wroldsen,English,25,OBSESSED,19,2019
Isah,Norwegian,26,HALLO,19,2019
JP Cooper,Portuguese,27,SING IT WITH ME,19,2019
Ina Wroldsen,English,28,BODY PARTS,19,2019
Bebe Rexha,English,29,LAST HURRAH,19,2019
Ellie Goulding,English,30,SIXTEEN,19,2019
Halsey,English,31,BOY WITH LUV,19,2019
Dean Lewis,English,32,BE ALRIGHT,19,2019
Highasakite,English,33,FREE TO GO,19,2019
Alec Benjamin,English,34,LET ME DOWN SLOWLY,19,2019
Julie Bergan,English,35,STFU,19,2019
Bazzi,English,36,PARADISE,19,2019
Unge Ferrari,Norwegian,37,VI KANKE VÆRE VENNER,19,2019
Rotlaus,Norwegian,38,NÅR VI TO BLIR EN,19,2019
CHVRCHES,English,39,HERE WITH ME,19,2019
Ruben,English,40,LAY BY ME,19,2019
Justin Bieber,English,1,I DON'T CARE,20,2019
Lil Nas X,English,2,OLD TOWN ROAD,20,2019
Avicii,English,3,SOS,20,2019
Billie Eilish,English,4,BAD GUY,20,2019
Staysman & Lazz,Norwegian,5,TRENGER EN MANN,20,2019
Lady Gaga,English,6,SHALLOW,20,2019
Alan Walker,English,7,ON MY WAY,20,2019
Kygo,English,8,CARRY ON,20,2019
Avicii,English,9,TOUGH LOVE,20,2019
Ava Max,English,10,SO AM I,20,2019
Shawn Mendes,English,11,IF I CAN'T HAVE YOU,20,2019
Daya,English,12,INSOMNIA,20,2019
Soppgirobygget,Norwegian,13,DOMEN 2019,20,2019
Kevin Boine,English,14,SWIPE UP,20,2019
Lil Dicky,English,15,EARTH,20,2019
Rat City,English,16,KIND OF LOVE,20,2019
Taylor Swift,English,17,ME!,20,2019
Mabel,English,18,DON'T CALL ME UP,20,2019
Eminem,English,19,HOMICIDE,20,2019
Nicolay Ramm,Norwegian,20,RASKE BRILLER,20,2019
Broiler,English,21,DO IT,20,2019
JP Cooper,Portuguese,22,SING IT WITH ME,20,2019
Ava Max,English,23,SWEET BUT PSYCHO,20,2019
Lady Gaga,English,24,ALWAYS REMEMBER US THIS WAY,20,2019
Jonas Brothers,English,25,SUCKER,20,2019
Ina Wroldsen,English,26,BODY PARTS,20,2019
Billie Eilish,English,27,BURY A FRIEND,20,2019
Alan Walker,English,28,LONELY,20,2019
Isah,Norwegian,29,HALLO,20,2019
Julie Bergan,English,30,DON'T GIVE UP ON ME NOW,20,2019
Billie Eilish,English,31,WHEN THE PARTY'S OVER,20,2019
Julie Bergan,English,32,STFU,20,2019
Ina Wroldsen,English,33,OBSESSED,20,2019
Lars Vaular,Norwegian,34,KROPPSSPRÅK,20,2019
Kamelen,Norwegian,35,VIL BA VEKK,20,2019
Ellie Goulding,English,36,SIXTEEN,20,2019
Sondre Justad,Norwegian,37,FONTENA PÅ YOUNGSTORGET,20,2019
Ruben,English,38,POWER,20,2019
Bazzi,English,39,PARADISE,20,2019
Dean Lewis,English,40,BE ALRIGHT,20,2019
KEiiNO,English,1,SPIRIT IN THE SKY,21,2019
Lil Nas X,English,2,OLD TOWN ROAD,21,2019
Justin Bieber,English,3,I DON'T CARE,21,2019
Billie Eilish,English,4,BAD GUY,21,2019
Avicii,English,5,SOS,21,2019
Soppgirobygget,Norwegian,6,DOMEN 2019,21,2019
Staysman & Lazz,Norwegian,7,TRENGER EN MANN,21,2019
Alan Walker,English,8,ON MY WAY,21,2019
Duncan Laurence,English,9,ARCADE,21,2019
Lady Gaga,English,10,SHALLOW,21,2019
Shawn Mendes,English,11,IF I CAN'T HAVE YOU,21,2019
Ava Max,English,12,SO AM I,21,2019
Kygo,English,13,CARRY ON,21,2019
Daya,English,14,INSOMNIA,21,2019
Rat City,English,15,KIND OF LOVE,21,2019
Mahmood,Italian,16,SOLDI,21,2019
Lewis Capaldi,English,17,SOMEONE YOU LOVED,21,2019
Mabel,English,18,DON'T CALL ME UP,21,2019
Isah,Norwegian,19,HALLO,21,2019
Alan Walker,English,20,LONELY,21,2019
Nicolay Ramm,Norwegian,21,RASKE BRILLER,21,2019
Lil Dicky,English,22,EARTH,21,2019
Broiler,English,23,DO IT,21,2019
Ava Max,English,24,SWEET BUT PSYCHO,21,2019
Jonas Brothers,English,25,SUCKER,21,2019
John Lundvik,English,26,TOO LATE FOR LOVE,21,2019
Ellie Goulding,English,27,SIXTEEN,21,2019
Kevin Boine,English,28,SWIPE UP,21,2019
Julie Bergan,English,29,STFU,21,2019
Lady Gaga,English,30,ALWAYS REMEMBER US THIS WAY,21,2019
Eminem,English,31,HOMICIDE,21,2019
Tungevaag,English,32,MILLION LIGHTS,21,2019
Avicii,English,33,TOUGH LOVE,21,2019
JP Cooper,Portuguese,34,SING IT WITH ME,21,2019
Billie Eilish,English,35,WHEN THE PARTY'S OVER,21,2019
Ina Wroldsen,English,36,OBSESSED,21,2019
Ina Wroldsen,English,37,BODY PARTS,21,2019
Luca Hänni,English,38,SHE GOT ME,21,2019
"Tyler, The Creator",English,39,EARFQUAKE,21,2019
Taylor Swift,English,40,ME!,21,2019
Lil Nas X,English,1,OLD TOWN ROAD,22,2019
Justin Bieber,English,2,I DON'T CARE,22,2019
KEiiNO,English,3,SPIRIT IN THE SKY,22,2019
Billie Eilish,English,4,BAD GUY,22,2019
Astrid S,English,5,THE FIRST ONE,22,2019
Avicii,English,6,SOS,22,2019
Kygo,English,7,NOT OK,22,2019
Soppgirobygget,Norwegian,8,DOMEN 2019,22,2019
Lady Gaga,English,9,SHALLOW,22,2019
Duncan Laurence,English,10,ARCADE,22,2019
Alan Walker,English,11,ON MY WAY,22,2019
Staysman & Lazz,Norwegian,12,TRENGER EN MANN,22,2019
Shawn Mendes,English,13,IF I CAN'T HAVE YOU,22,2019
Ava Max,English,14,SO AM I,22,2019
Ed Sheeran,English,15,CROSS ME,22,2019
Lewis Capaldi,English,16,SOMEONE YOU LOVED,22,2019
Kygo,English,17,CARRY ON,22,2019
Isah,Norwegian,18,HALLO,22,2019
Daya,English,19,INSOMNIA,22,2019
Rat City,English,20,KIND OF LOVE,22,2019
Mahmood,Italian,21,SOLDI,22,2019
Mabel,English,22,DON'T CALL ME UP,22,2019
J. Cole,English,23,THE LONDON,22,2019
Ava Max,English,24,SWEET BUT PSYCHO,22,2019
Alan Walker,English,25,LONELY,22,2019
Tungevaag,English,26,MILLION LIGHTS,22,2019
JP Cooper,Portuguese,27,SING IT WITH ME,22,2019
Nicolay Ramm,Norwegian,28,RASKE BRILLER,22,2019
Broiler,English,29,DO IT,22,2019
Lady Gaga,English,30,ALWAYS REMEMBER US THIS WAY,22,2019
Taylor Swift,English,31,ME!,22,2019
"Tyler, The Creator",English,32,EARFQUAKE,22,2019
Jonas Brothers,English,33,SUCKER,22,2019
Lil Dicky,English,34,EARTH,22,2019
Ellie Goulding,English,35,SIXTEEN,22,2019
Julie Bergan,English,36,STFU,22,2019
Billie Eilish,English,37,WHEN THE PARTY'S OVER,22,2019
5 Seconds of Summer,English,38,EASIER,22,2019
Ruben,English,39,POWER,22,2019
OneRepublic,English,40,RESCUE ME,22,2019
TIX,Norwegian,1,JEG VIL IKKE LEVE,23,2019
Lil Nas X,English,2,OLD TOWN ROAD,23,2019
Justin Bieber,English,3,I DON'T CARE,23,2019
Billie Eilish,English,4,BAD GUY,23,2019
Avicii,English,5,SOS,23,2019
KEiiNO,English,6,SPIRIT IN THE SKY,23,2019
Astrid S,English,7,THE FIRST ONE,23,2019
Lady Gaga,English,8,SHALLOW,23,2019
Soppgirobygget,Norwegian,9,DOMEN 2019,23,2019
Alan Walker,English,10,ON MY WAY,23,2019
Lewis Capaldi,English,11,SOMEONE YOU LOVED,23,2019
Kygo,English,12,NOT OK,23,2019
Shawn Mendes,English,13,IF I CAN'T HAVE YOU,23,2019
Isah,Norwegian,14,HALLO,23,2019
Kygo,English,15,CARRY ON,23,2019
Staysman & Lazz,Norwegian,16,TRENGER EN MANN,23,2019
Duncan Laurence,English,17,ARCADE,23,2019
Ava Max,English,18,SO AM I,23,2019
Rat City,English,19,KIND OF LOVE,23,2019
Daya,English,20,INSOMNIA,23,2019
J. Cole,English,21,THE LONDON,23,2019
Mabel,English,22,DON'T CALL ME UP,23,2019
Ed Sheeran,English,23,CROSS ME,23,2019
Katy Perry,English,24,NEVER REALLY OVER,23,2019
Ava Max,English,25,SWEET BUT PSYCHO,23,2019
JP Cooper,Portuguese,26,SING IT WITH ME,23,2019
Tungevaag,English,27,MILLION LIGHTS,23,2019
Alan Walker,English,28,LONELY,23,2019
Martin Garrix,English,29,SUMMER DAYS,23,2019
Lady Gaga,English,30,ALWAYS REMEMBER US THIS WAY,23,2019
Morgan Sulele,Norwegian,31,HELT ÆRLIG,23,2019
Bebe Rexha,English,32,CALL YOU MINE,23,2019
Broiler,English,33,DO IT,23,2019
Mahmood,Italian,34,SOLDI,23,2019
Nicolay Ramm,Norwegian,35,RASKE BRILLER,23,2019
Ellie Goulding,English,36,SIXTEEN,23,2019
"Tyler, The Creator",English,37,EARFQUAKE,23,2019
Julie Bergan,English,38,STFU,23,2019
Billie Eilish,English,39,WHEN THE PARTY'S OVER,23,2019
Jonas Brothers,English,40,SUCKER,23,2019
Lil Nas X,English,1,OLD TOWN ROAD,24,2019
Justin Bieber,English,2,I DON'T CARE,24,2019
TIX,Norwegian,3,JEG VIL IKKE LEVE,24,2019
Avicii,English,4,SOS,24,2019
Billie Eilish,English,5,BAD GUY,24,2019
Avicii,English,6,HEAVEN,24,2019
Lady Gaga,English,7,SHALLOW,24,2019
Soppgirobygget,Norwegian,8,DOMEN 2019,24,2019
Isah,Norwegian,9,HALLO,24,2019
Lewis Capaldi,English,10,SOMEONE YOU LOVED,24,2019
KEiiNO,English,11,SPIRIT IN THE SKY,24,2019
Astrid S,English,12,THE FIRST ONE,24,2019
Alan Walker,English,13,ON MY WAY,24,2019
Kygo,English,14,NOT OK,24,2019
Shawn Mendes,English,15,IF I CAN'T HAVE YOU,24,2019
Rat City,English,16,KIND OF LOVE,24,2019
Daya,English,17,INSOMNIA,24,2019
Ava Max,English,18,SO AM I,24,2019
Staysman & Lazz,Norwegian,19,TRENGER EN MANN,24,2019
Morgan Sulele,Norwegian,20,HELT ÆRLIG,24,2019
Kygo,English,21,CARRY ON,24,2019
J. Cole,English,22,THE LONDON,24,2019
Duncan Laurence,English,23,ARCADE,24,2019
JP Cooper,Portuguese,24,SING IT WITH ME,24,2019
Katy Perry,English,25,NEVER REALLY OVER,24,2019
Martin Garrix,English,26,SUMMER DAYS,24,2019
Mabel,English,27,DON'T CALL ME UP,24,2019
Ava Max,English,28,SWEET BUT PSYCHO,24,2019
Avicii,English,29,TOUGH LOVE,24,2019
Ed Sheeran,English,30,CROSS ME,24,2019
Tungevaag,English,31,MILLION LIGHTS,24,2019
Bebe Rexha,English,32,CALL YOU MINE,24,2019
Lady Gaga,English,33,ALWAYS REMEMBER US THIS WAY,24,2019
Alan Walker,English,34,LONELY,24,2019
Julie Bergan,English,35,STFU,24,2019
Nicolay Ramm,Norwegian,36,RASKE BRILLER,24,2019
Broiler,English,37,DO IT,24,2019
Jonas Brothers,English,38,SUCKER,24,2019
Billie Eilish,English,39,WHEN THE PARTY'S OVER,24,2019
Ruben,English,40,POWER,24,2019
Lil Nas X,English,1,OLD TOWN ROAD,25,2019
Justin Bieber,English,2,I DON'T CARE,25,2019
Kygo,Norwegian,3,KEM KAN EG RINGE,25,2019
TIX,Norwegian,4,JEG VIL IKKE LEVE,25,2019
Billie Eilish,English,5,BAD GUY,25,2019
Avicii,English,6,SOS,25,2019
Isah,Norwegian,7,HALLO,25,2019
Bernt Hulsker,Norwegian,8,I SKYGGEN,25,2019
Lady Gaga,English,9,SHALLOW,25,2019
Soppgirobygget,Norwegian,10,DOMEN 2019,25,2019
Avicii,English,11,HEAVEN,25,2019
Kygo,English,12,NOT OK,25,2019
Lewis Capaldi,English,13,SOMEONE YOU LOVED,25,2019
Astrid S,English,14,THE FIRST ONE,25,2019
Alan Walker,English,15,ON MY WAY,25,2019
Rat City,English,16,KIND OF LOVE,25,2019
KEiiNO,English,17,SPIRIT IN THE SKY,25,2019
Martin Garrix,English,18,SUMMER DAYS,25,2019
Morgan Sulele,Norwegian,19,HELT ÆRLIG,25,2019
Shawn Mendes,English,20,IF I CAN'T HAVE YOU,25,2019
Staysman & Lazz,Norwegian,21,TRENGER EN MANN,25,2019
Daya,English,22,INSOMNIA,25,2019
Ava Max,English,23,SO AM I,25,2019
Taylor Swift,English,24,YOU NEED TO CALM DOWN,25,2019
JP Cooper,Portuguese,25,SING IT WITH ME,25,2019
Kygo,English,26,CARRY ON,25,2019
J. Cole,English,27,THE LONDON,25,2019
Bebe Rexha,English,28,CALL YOU MINE,25,2019
Katy Perry,English,29,NEVER REALLY OVER,25,2019
OneRepublic,English,30,RESCUE ME,25,2019
Ava Max,English,31,SWEET BUT PSYCHO,25,2019
Julie Bergan,English,32,STFU,25,2019
Lady Gaga,English,33,ALWAYS REMEMBER US THIS WAY,25,2019
Duncan Laurence,English,34,ARCADE,25,2019
Ed Sheeran,English,35,CROSS ME,25,2019
Mabel,English,36,DON'T CALL ME UP,25,2019
Nicolay Ramm,Norwegian,37,RASKE BRILLER,25,2019
Tungevaag,English,38,MILLION LIGHTS,25,2019
Ruben,English,39,POWER,25,2019
Drake,English,40,NO GUIDANCE,25,2019
Shawn Mendes,English,1,SENORITA,26,2019
Lil Nas X,English,2,OLD TOWN ROAD,26,2019
Justin Bieber,English,3,I DON'T CARE,26,2019
Karpe,Norwegian,4,SKITTLES,26,2019
Kygo,Norwegian,5,KEM KAN EG RINGE,26,2019
Isah,Norwegian,6,HALLO,26,2019
TIX,Norwegian,7,JEG VIL IKKE LEVE,26,2019
TIX,Norwegian,8,NESTE SOMMER,26,2019
Billie Eilish,English,9,BAD GUY,26,2019
Morgan Sulele,Norwegian,10,HELT ÆRLIG,26,2019
Astrid S,English,11,THE FIRST ONE,26,2019
Rat City,English,12,KIND OF LOVE,26,2019
Lady Gaga,English,13,SHALLOW,26,2019
Avicii,English,14,SOS,26,2019
Daya,English,15,INSOMNIA,26,2019
Lewis Capaldi,English,16,SOMEONE YOU LOVED,26,2019
Soppgirobygget,Norwegian,17,DOMEN 2019,26,2019
KEiiNO,English,18,SPIRIT IN THE SKY,26,2019
Martin Garrix,English,19,SUMMER DAYS,26,2019
Alan Walker,English,20,ON MY WAY,26,2019
Ali Gatie,English,21,IT'S YOU,26,2019
Taylor Swift,English,22,YOU NEED TO CALM DOWN,26,2019
Avicii,English,23,HEAVEN,26,2019
Kygo,English,24,NOT OK,26,2019
Bernt Hulsker,Norwegian,25,I SKYGGEN,26,2019
Shawn Mendes,English,26,IF I CAN'T HAVE YOU,26,2019
Staysman & Lazz,Norwegian,27,TRENGER EN MANN,26,2019
Ava Max,English,28,SO AM I,26,2019
JP Cooper,Portuguese,29,SING IT WITH ME,26,2019
Ruben,English,30,POWER,26,2019
Julie Bergan,English,31,STFU,26,2019
Drake,English,32,MONEY IN THE GRAVE,26,2019
Katy Perry,English,33,NEVER REALLY OVER,26,2019
Nicolay Ramm,Norwegian,34,RASKE BRILLER,26,2019
Bebe Rexha,English,35,CALL YOU MINE,26,2019
Duncan Laurence,English,36,ARCADE,26,2019
Lil Nas X,English,37,PANINI,26,2019
J. Cole,English,38,THE LONDON,26,2019
Lady Gaga,English,39,ALWAYS REMEMBER US THIS WAY,26,2019
Ava Max,English,40,SWEET BUT PSYCHO,26,2019
Shawn Mendes,English,1,SENORITA,27,2019
Kygo,English,2,HIGHER LOVE,27,2019
TIX,Norwegian,3,NESTE SOMMER,27,2019
Justin Bieber,English,4,I DON'T CARE,27,2019
Lil Nas X,English,5,OLD TOWN ROAD,27,2019
Ed Sheeran,English,6,BEAUTIFUL PEOPLE,27,2019
Kygo,Norwegian,7,KEM KAN EG RINGE,27,2019
Isah,Norwegian,8,HALLO,27,2019
Morgan Sulele,Norwegian,9,HELT ÆRLIG,27,2019
TIX,Norwegian,10,JEG VIL IKKE LEVE,27,2019
Karpe,Norwegian,11,SKITTLES,27,2019
Billie Eilish,English,12,BAD GUY,27,2019
Astrid S,English,13,THE FIRST ONE,27,2019
Rat City,English,14,KIND OF LOVE,27,2019
Martin Garrix,English,15,SUMMER DAYS,27,2019
Lady Gaga,English,16,SHALLOW,27,2019
Avicii,English,17,SOS,27,2019
Justin Bieber,English,18,DON'T CHECK ON ME,27,2019
Alan Walker,English,19,ON MY WAY,27,2019
Lewis Capaldi,English,20,SOMEONE YOU LOVED,27,2019
Daya,English,21,INSOMNIA,27,2019
Bebe Rexha,English,22,CALL YOU MINE,27,2019
Staysman & Lazz,Norwegian,23,TRENGER EN MANN,27,2019
Ali Gatie,English,24,IT'S YOU,27,2019
KEiiNO,English,25,SPIRIT IN THE SKY,27,2019
Soppgirobygget,Norwegian,26,DOMEN 2019,27,2019
Taylor Swift,English,27,YOU NEED TO CALM DOWN,27,2019
Shawn Mendes,English,28,IF I CAN'T HAVE YOU,27,2019
Lil Nas X,English,29,PANINI,27,2019
Avicii,English,30,HEAVEN,27,2019
Kygo,English,31,NOT OK,27,2019
Katy Perry,English,32,NEVER REALLY OVER,27,2019
Julie Bergan,English,33,STFU,27,2019
Drake,English,34,MONEY IN THE GRAVE,27,2019
Bernt Hulsker,Norwegian,35,I SKYGGEN,27,2019
JP Cooper,Portuguese,36,SING IT WITH ME,27,2019
Nicolay Ramm,Norwegian,37,RASKE BRILLER,27,2019
Ruben,English,38,POWER,27,2019
Tungevaag,English,39,MILLION LIGHTS,27,2019
Ava Max,English,40,SO AM I,27,2019
Shawn Mendes,English,1,SENORITA,28,2019
Kygo,English,2,HIGHER LOVE,28,2019
TIX,Norwegian,3,NESTE SOMMER,28,2019
Lil Nas X,English,4,OLD TOWN ROAD,28,2019
Justin Bieber,English,5,I DON'T CARE,28,2019
Isah,Norwegian,6,HALLO,28,2019
Ed Sheeran,English,7,BEAUTIFUL PEOPLE,28,2019
POST MALONE,English,8,GOODBYES,28,2019
Kygo,Norwegian,9,KEM KAN EG RINGE,28,2019
Morgan Sulele,Norwegian,10,HELT ÆRLIG,28,2019
TIX,Norwegian,11,JEG VIL IKKE LEVE,28,2019
Billie Eilish,English,12,BAD GUY,28,2019
Karpe,Norwegian,13,SKITTLES,28,2019
Astrid S,English,14,THE FIRST ONE,28,2019
Rat City,English,15,KIND OF LOVE,28,2019
Martin Garrix,English,16,SUMMER DAYS,28,2019
Lady Gaga,English,17,SHALLOW,28,2019
Avicii,English,18,SOS,28,2019
Lewis Capaldi,English,19,SOMEONE YOU LOVED,28,2019
Alan Walker,English,20,ON MY WAY,28,2019
Daya,English,21,INSOMNIA,28,2019
Staysman & Lazz,Norwegian,22,TRENGER EN MANN,28,2019
Bebe Rexha,English,23,CALL YOU MINE,28,2019
Ali Gatie,English,24,IT'S YOU,28,2019
KEiiNO,English,25,SPIRIT IN THE SKY,28,2019
Kygo,English,26,NOT OK,28,2019
Soppgirobygget,Norwegian,27,DOMEN 2019,28,2019
Lil Nas X,English,28,PANINI,28,2019
Justin Bieber,English,29,DON'T CHECK ON ME,28,2019
Shawn Mendes,English,30,IF I CAN'T HAVE YOU,28,2019
Julie Bergan,English,31,STFU,28,2019
Taylor Swift,English,32,YOU NEED TO CALM DOWN,28,2019
Katy Perry,English,33,NEVER REALLY OVER,28,2019
JP Cooper,Portuguese,34,SING IT WITH ME,28,2019
Nicolay Ramm,Norwegian,35,RASKE BRILLER,28,2019
MEDUZA,English,36,PIECE OF YOUR HEART,28,2019
Drake,English,37,MONEY IN THE GRAVE,28,2019
Ava Max,English,38,SO AM I,28,2019
Avicii,English,39,HEAVEN,28,2019
Ruben,English,40,POWER,28,2019
Shawn Mendes,English,1,SENORITA,29,2019
Billie Eilish,English,2,BAD GUY,29,2019
TIX,Norwegian,3,NESTE SOMMER,29,2019
Ed Sheeran,English,4,BEAUTIFUL PEOPLE,29,2019
Justin Bieber,English,5,I DON'T CARE,29,2019
Kygo,English,6,HIGHER LOVE,29,2019
Lil Nas X,English,7,OLD TOWN ROAD,29,2019
POST MALONE,English,8,GOODBYES,29,2019
Isah,Norwegian,9,HALLO,29,2019
Kygo,Norwegian,10,KEM KAN EG RINGE,29,2019
Morgan Sulele,Norwegian,11,HELT ÆRLIG,29,2019
Tones And I,English,12,DANCE MONKEY,29,2019
Ed Sheeran,English,13,SOUTH OF THE BORDER,29,2019
Karpe,Norwegian,14,SKITTLES,29,2019
TIX,Norwegian,15,JEG VIL IKKE LEVE,29,2019
Ed Sheeran,English,16,ANTISOCIAL,29,2019
Martin Garrix,English,17,SUMMER DAYS,29,2019
Rat City,English,18,KIND OF LOVE,29,2019
Astrid S,English,19,THE FIRST ONE,29,2019
Lewis Capaldi,English,20,SOMEONE YOU LOVED,29,2019
Lady Gaga,English,21,SHALLOW,29,2019
Avicii,English,22,SOS,29,2019
Ali Gatie,English,23,IT'S YOU,29,2019
Ed Sheeran,English,24,REMEMBER THE NAME,29,2019
Staysman & Lazz,Norwegian,25,TRENGER EN MANN,29,2019
Alan Walker,English,26,ON MY WAY,29,2019
Bebe Rexha,English,27,CALL YOU MINE,29,2019
Daya,English,28,INSOMNIA,29,2019
Lil Nas X,English,29,PANINI,29,2019
Soppgirobygget,Norwegian,30,DOMEN 2019,29,2019
Kygo,English,31,NOT OK,29,2019
MEDUZA,English,32,PIECE OF YOUR HEART,29,2019
KEiiNO,English,33,SPIRIT IN THE SKY,29,2019
Julie Bergan,English,34,STFU,29,2019
JP Cooper,Portuguese,35,SING IT WITH ME,29,2019
Drake,English,36,MONEY IN THE GRAVE,29,2019
R3HAB,Catalan,37,ALL AROUND THE WORLD (LA LA LA),29,2019
Justin Bieber,English,38,DON'T CHECK ON ME,29,2019
Tungevaag,English,39,MILLION LIGHTS,29,2019
Shawn Mendes,English,40,IF I CAN'T HAVE YOU,29,2019
Shawn Mendes,English,1,SENORITA,30,2019
Tones And I,English,2,DANCE MONKEY,30,2019
TIX,Norwegian,3,NESTE SOMMER,30,2019
Billie Eilish,English,4,BAD GUY,30,2019
Ed Sheeran,English,5,BEAUTIFUL PEOPLE,30,2019
POST MALONE,English,6,GOODBYES,30,2019
Kygo,English,7,HIGHER LOVE,30,2019
Justin Bieber,English,8,I DON'T CARE,30,2019
Isah,Norwegian,9,HALLO,30,2019
Lil Nas X,English,10,OLD TOWN ROAD,30,2019
Kygo,Norwegian,11,KEM KAN EG RINGE,30,2019
Morgan Sulele,Norwegian,12,HELT ÆRLIG,30,2019
Karpe,Norwegian,13,SKITTLES,30,2019
Ed Sheeran,English,14,SOUTH OF THE BORDER,30,2019
Lewis Capaldi,English,15,SOMEONE YOU LOVED,30,2019
Sam Smith,English,16,HOW DO YOU SLEEP?,30,2019
Martin Garrix,English,17,SUMMER DAYS,30,2019
Astrid S,English,18,THE FIRST ONE,30,2019
TIX,Norwegian,19,JEG VIL IKKE LEVE,30,2019
Rat City,English,20,KIND OF LOVE,30,2019
Lady Gaga,English,21,SHALLOW,30,2019
Ed Sheeran,English,22,ANTISOCIAL,30,2019
Ali Gatie,English,23,IT'S YOU,30,2019
Avicii,English,24,SOS,30,2019
Staysman & Lazz,Norwegian,25,TRENGER EN MANN,30,2019
Alan Walker,English,26,ON MY WAY,30,2019
Daya,English,27,INSOMNIA,30,2019
Lil Nas X,English,28,PANINI,30,2019
MEDUZA,English,29,PIECE OF YOUR HEART,30,2019
Soppgirobygget,Norwegian,30,DOMEN 2019,30,2019
Bebe Rexha,English,31,CALL YOU MINE,30,2019
Ed Sheeran,English,32,REMEMBER THE NAME,30,2019
R3HAB,Catalan,33,ALL AROUND THE WORLD (LA LA LA),30,2019
KEiiNO,English,34,SPIRIT IN THE SKY,30,2019
JP Cooper,Portuguese,35,SING IT WITH ME,30,2019
Julie Bergan,English,36,STFU,30,2019
Tungevaag,English,37,MILLION LIGHTS,30,2019
Kygo,English,38,NOT OK,30,2019
Drake,English,39,MONEY IN THE GRAVE,30,2019
Nicolay Ramm,Norwegian,40,RASKE BRILLER,30,2019
Tones And I,English,1,DANCE MONKEY,31,2019
Shawn Mendes,English,2,SENORITA,31,2019
TIX,Norwegian,3,NESTE SOMMER,31,2019
Ed Sheeran,English,4,BEAUTIFUL PEOPLE,31,2019
Billie Eilish,English,5,BAD GUY,31,2019
Isah,Norwegian,6,HALLO,31,2019
Kygo,Norwegian,7,KEM KAN EG RINGE,31,2019
Kygo,English,8,HIGHER LOVE,31,2019
POST MALONE,English,9,GOODBYES,31,2019
Justin Bieber,English,10,I DON'T CARE,31,2019
Morgan Sulele,Norwegian,11,HELT ÆRLIG,31,2019
Lil Nas X,English,12,OLD TOWN ROAD,31,2019
Karpe,Norwegian,13,SKITTLES,31,2019
Ed Sheeran,English,14,SOUTH OF THE BORDER,31,2019
Sam Smith,English,15,HOW DO YOU SLEEP?,31,2019
Lewis Capaldi,English,16,SOMEONE YOU LOVED,31,2019
Martin Garrix,English,17,SUMMER DAYS,31,2019
Rat City,English,18,KIND OF LOVE,31,2019
Lady Gaga,English,19,SHALLOW,31,2019
Lil Tecca,English,20,RANSOM,31,2019
Astrid S,English,21,THE FIRST ONE,31,2019
MEDUZA,English,22,PIECE OF YOUR HEART,31,2019
TIX,Norwegian,23,JEG VIL IKKE LEVE,31,2019
Alan Walker,English,24,LIVE FAST (PUBGM),31,2019
Avicii,English,25,SOS,31,2019
Ali Gatie,English,26,IT'S YOU,31,2019
Daya,English,27,INSOMNIA,31,2019
Staysman & Lazz,Norwegian,28,TRENGER EN MANN,31,2019
The Chainsmokers,English,29,TAKEAWAY,31,2019
Alan Walker,English,30,ON MY WAY,31,2019
R3HAB,Catalan,31,ALL AROUND THE WORLD (LA LA LA),31,2019
Ed Sheeran,English,32,ANTISOCIAL,31,2019
Lil Nas X,English,33,PANINI,31,2019
JP Cooper,Portuguese,34,SING IT WITH ME,31,2019
Soppgirobygget,Norwegian,35,DOMEN 2019,31,2019
KEiiNO,English,36,SPIRIT IN THE SKY,31,2019
Tungevaag,English,37,MILLION LIGHTS,31,2019
Bebe Rexha,English,38,CALL YOU MINE,31,2019
Julie Bergan,English,39,STFU,31,2019
Kygo,English,40,NOT OK,31,2019
Tones And I,English,1,DANCE MONKEY,32,2019
Shawn Mendes,English,2,SENORITA,32,2019
Isah,Norwegian,3,HALLO,32,2019
Kygo,Norwegian,4,KEM KAN EG RINGE,32,2019
Ed Sheeran,English,5,BEAUTIFUL PEOPLE,32,2019
TIX,Norwegian,6,NESTE SOMMER,32,2019
Billie Eilish,English,7,BAD GUY,32,2019
Kygo,English,8,HIGHER LOVE,32,2019
POST MALONE,English,9,GOODBYES,32,2019
Lil Tecca,English,10,RANSOM,32,2019
Justin Bieber,English,11,I DON'T CARE,32,2019
Morgan Sulele,Norwegian,12,HELT ÆRLIG,32,2019
Lil Nas X,English,13,OLD TOWN ROAD,32,2019
Lewis Capaldi,English,14,SOMEONE YOU LOVED,32,2019
Sam Smith,English,15,HOW DO YOU SLEEP?,32,2019
Ariana Grande,English,16,BOYFRIEND,32,2019
Ed Sheeran,English,17,SOUTH OF THE BORDER,32,2019
Karpe,Norwegian,18,SKITTLES,32,2019
